imsi,app,throughput,latency,packet_loss,sinr,rsrp,cell_load,prb_utilization,mobility,qoe_score,qoe_category
310150466371424,volte,6.72,43.93,1.97,7.18,-112.22,76.07,55.7,27.21,3.39,Good
310150747326920,video,19.39,32.9,0.8,16.98,-90.55,41.36,35.82,30.86,4.81,Excellent
310150403998075,volte,24.14,20.69,0.3,21.21,-93.88,47.29,33.85,3.95,4.54,Excellent
310150135213498,gaming,6.27,26.83,1.39,6.53,-101.62,60.21,54.55,13.81,4.07,Excellent
310150901090885,gaming,6.0,48.45,1.73,5.8,-97.45,66.93,63.82,53.9,3.63,Good
310150941009615,video,21.54,29.92,0.21,18.49,-95.75,51.92,47.57,29.84,4.96,Excellent
310150275127900,gaming,7.5,78.7,1.71,10.4,-99.69,82.36,72.7,20.68,3.03,Good
310150565397506,gaming,6.13,8.09,1.26,4.04,-108.29,20.29,10.15,25.63,4.08,Excellent
310150490382227,gaming,5.44,25.03,2.48,3.71,-97.88,33.25,33.49,60.73,3.18,Good
310150426241019,video,0.5,43.6,2.95,-0.79,-98.08,78.4,78.72,50.16,1.0,Poor
310150862633146,video,0.5,35.26,2.02,4.77,-98.5,75.51,73.49,18.89,1.51,Poor
310150171244178,gaming,18.49,26.93,0.61,16.03,-101.13,33.02,22.41,8.92,4.59,Excellent
310150151939266,volte,31.94,9.31,0.3,26.85,-88.71,26.42,22.86,17.64,4.79,Excellent
310150355555070,gaming,10.17,40.33,1.65,8.19,-98.57,37.61,31.68,70.68,3.69,Good
310150523767187,video,10.05,29.52,1.95,11.83,-98.38,68.83,58.58,37.85,3.93,Good
310150723512415,video,21.55,22.22,0.58,18.61,-89.96,41.75,36.87,34.75,5.0,Excellent
310150513075142,video,13.46,39.47,1.17,16.64,-95.36,76.5,78.14,38.83,4.36,Excellent
310150848898099,gaming,15.37,36.75,0.86,16.68,-93.35,63.53,56.44,24.55,4.43,Excellent
310150918291176,volte,1.21,58.92,2.8,-0.43,-95.72,79.18,67.46,55.52,2.42,Fair
310150920071328,video,1.94,42.25,2.14,-1.9,-106.35,62.27,56.29,34.11,2.63,Fair
310150733816999,video,6.28,33.26,1.63,5.8,-107.63,60.05,46.27,8.87,3.8,Good
310150687273855,gaming,18.58,17.79,0.32,14.44,-95.85,34.14,26.46,9.71,4.75,Excellent
310150176241446,volte,6.44,25.85,1.33,4.75,-104.2,47.66,46.87,34.97,3.54,Good
310150901999185,gaming,4.18,15.86,2.6,-1.52,-115.1,26.76,24.49,73.97,3.17,Good
310150476712039,video,4.2,23.55,1.83,3.16,-96.56,41.1,46.68,21.08,3.28,Good
310150690647936,volte,23.42,149.17,1.22,23.73,-95.52,92.83,83.03,62.65,2.93,Fair
310150854583306,volte,10.65,33.88,1.37,7.02,-112.21,50.08,37.84,51.47,3.79,Good
310150491127003,video,25.61,28.3,0.0,23.62,-82.52,48.48,34.74,17.38,5.0,Excellent
310150587365080,volte,2.97,103.4,1.12,5.27,-102.31,90.74,84.86,2.96,3.28,Good
310150997955761,volte,22.58,10.28,0.11,19.16,-96.48,32.25,23.17,7.82,4.78,Excellent
310150850303382,gaming,0.5,84.38,2.36,3.35,-96.85,86.79,70.72,48.46,1.58,Poor
310150278017694,video,13.61,17.27,0.94,12.16,-93.56,41.08,33.57,14.36,4.35,Excellent
310150646918365,video,20.29,8.06,0.05,17.48,-88.33,35.9,36.58,24.86,5.0,Excellent
310150940887593,video,4.53,28.74,2.15,4.83,-113.68,68.06,58.06,32.77,3.56,Good
310150134109026,video,0.8,39.05,2.34,-0.22,-105.62,55.38,44.52,48.21,2.19,Fair
310150787126267,video,11.84,20.04,0.7,7.78,-96.6,33.42,35.47,8.62,4.44,Excellent
310150851425679,volte,8.09,19.44,1.17,6.44,-91.66,34.03,35.15,26.97,3.88,Good
310150388717145,gaming,21.3,26.43,0.73,15.25,-101.41,10.21,17.32,31.74,4.4,Excellent
310150337085688,video,1.7,20.35,2.23,-1.61,-105.42,33.24,36.0,35.22,2.52,Fair
310150171450611,gaming,12.22,31.27,1.68,11.78,-98.97,38.17,38.89,56.68,4.08,Excellent
310150227348283,gaming,28.87,15.28,0.22,22.92,-87.11,25.85,18.99,12.56,5.0,Excellent
310150146510960,volte,0.5,54.57,2.76,1.41,-110.52,77.69,71.66,55.59,2.38,Fair
310150499873327,video,13.41,44.21,1.37,8.84,-95.2,12.79,17.32,45.66,4.34,Excellent
310150732286859,volte,30.24,14.36,0.38,26.0,-95.96,27.98,33.91,36.18,4.84,Excellent
310150350368452,video,18.88,32.96,0.49,18.98,-93.8,52.05,46.66,46.17,4.91,Excellent
310150746040612,volte,4.12,156.07,2.0,7.99,-100.04,93.21,79.57,27.31,1.25,Poor
310150669668767,gaming,0.5,200.0,2.82,0.68,-98.74,94.98,79.16,10.35,1.0,Poor
310150671666426,video,11.66,40.36,1.44,10.74,-97.87,70.29,66.75,43.65,4.35,Excellent
310150910490870,gaming,0.5,82.28,2.93,-1.36,-95.53,83.49,70.14,34.2,1.5,Poor
310150482380040,gaming,3.5,23.11,1.99,0.26,-104.59,47.46,42.3,41.76,3.6,Good
310150224001512,volte,17.84,18.9,0.85,14.07,-97.89,46.45,36.48,22.87,3.98,Good
310150526101858,video,0.91,45.99,2.58,2.41,-98.11,64.12,55.64,68.19,2.05,Fair
310150960530322,gaming,0.5,83.77,3.03,-5.0,-96.58,85.2,77.17,38.23,1.0,Poor
310150515156431,volte,19.08,9.39,0.0,16.24,-96.24,45.23,41.15,6.65,4.79,Excellent
310150731833730,video,21.57,18.76,0.68,20.25,-90.01,49.98,47.68,29.59,4.95,Excellent
310150556659347,video,3.62,71.88,2.12,9.17,-105.49,83.88,66.95,50.8,3.57,Good
310150688781719,gaming,0.5,43.48,2.77,2.94,-98.96,66.3,57.76,54.24,2.45,Fair
310150763607349,video,0.5,49.07,2.01,-5.0,-98.97,69.6,58.9,32.33,1.3,Poor
310150228314487,gaming,4.16,60.63,2.71,5.07,-104.94,79.45,65.01,66.23,2.6,Fair
310150691718048,video,9.1,28.01,1.36,7.82,-91.56,36.19,28.1,18.61,4.14,Excellent
310150710021271,volte,10.06,5.24,1.4,5.81,-101.32,33.89,25.36,27.22,3.68,Good
310150533484403,gaming,0.76,17.3,2.76,-4.48,-107.02,36.6,33.96,66.84,2.73,Fair
310150461378378,gaming,23.03,30.89,1.0,20.75,-94.69,49.68,45.72,66.47,4.32,Excellent
310150897296240,video,6.75,31.51,2.07,2.99,-108.13,36.04,36.1,45.12,3.64,Good
310150794190023,video,0.5,86.82,3.78,-5.0,-115.06,87.37,78.53,61.3,1.06,Poor
310150251786915,gaming,29.96,13.53,0.45,25.56,-88.47,32.0,28.96,6.89,4.72,Excellent
310150738035365,video,10.14,30.31,1.4,9.18,-105.75,40.87,36.36,62.06,4.05,Excellent
310150825799015,volte,12.79,15.89,1.3,12.2,-104.06,28.96,28.86,21.82,4.03,Excellent
310150557109331,video,21.39,25.94,0.0,16.87,-89.52,20.29,10.0,12.99,4.82,Excellent
310150446546429,volte,14.48,39.87,1.66,11.23,-87.61,72.43,63.44,16.86,3.53,Good
310150139501026,volte,3.59,93.62,2.26,7.38,-94.01,85.58,76.89,27.67,2.87,Fair
310150625200495,volte,0.5,29.32,2.73,-0.95,-108.75,60.27,61.99,17.59,2.51,Fair
310150535816957,volte,0.5,33.03,2.57,-2.84,-101.69,69.16,55.31,21.82,2.1,Fair
310150916616920,volte,6.35,26.2,1.61,5.26,-100.39,57.99,45.29,10.12,4.0,Good
310150802234722,video,10.46,27.66,0.55,8.81,-103.09,35.55,19.93,20.35,4.3,Excellent
310150121739356,volte,0.5,48.46,2.6,3.75,-100.89,77.05,60.85,37.24,2.84,Fair
310150245689489,video,11.11,17.55,1.76,9.07,-99.0,71.58,62.23,29.11,3.79,Good
310150790665343,volte,1.49,72.14,2.58,4.15,-101.49,86.12,72.16,23.39,2.29,Fair
310150337785965,gaming,2.7,25.82,2.3,1.24,-97.54,72.25,59.85,49.95,3.23,Good
310150309310033,volte,3.52,64.13,2.37,6.81,-94.78,79.59,70.15,66.04,3.33,Good
310150924183605,gaming,20.88,15.31,0.97,15.2,-99.9,36.72,35.22,50.83,4.4,Excellent
310150952225186,volte,14.94,16.2,1.06,8.78,-99.24,17.14,15.14,22.51,4.37,Excellent
310150752668623,volte,0.68,21.94,2.64,-2.17,-106.3,60.65,53.5,49.78,2.3,Fair
310150855593187,volte,4.61,48.44,1.69,9.05,-94.03,78.84,71.39,11.26,3.83,Good
310150177633091,gaming,8.53,22.39,0.79,8.59,-95.19,48.44,33.46,9.8,4.33,Excellent
310150423839252,gaming,21.77,15.91,0.3,17.81,-98.88,37.43,33.58,23.33,4.65,Excellent
310150868037679,volte,5.03,25.16,1.75,2.78,-104.09,38.49,33.5,55.58,3.2,Good
310150600229623,video,5.66,7.36,2.3,3.09,-108.99,44.27,38.92,17.29,3.16,Good
310150742668415,volte,0.5,108.76,2.49,2.35,-108.71,90.7,76.9,5.02,2.6,Fair
310150526161286,gaming,15.57,19.07,1.15,14.3,-101.99,55.62,47.92,9.89,4.36,Excellent
310150776942224,volte,4.58,32.53,1.65,5.01,-104.41,53.72,49.29,61.27,3.49,Good
310150349369215,gaming,17.48,18.49,1.02,12.17,-94.71,20.39,25.99,41.37,4.34,Excellent
310150393383200,gaming,0.87,41.44,1.87,4.32,-104.24,75.25,57.76,17.72,3.39,Good
310150282708911,gaming,19.08,20.64,0.69,17.29,-96.65,45.04,42.49,36.14,4.49,Excellent
310150502330059,volte,20.64,21.02,0.69,16.25,-94.85,23.69,26.94,34.38,4.24,Excellent
310150137856186,gaming,6.69,32.42,1.49,2.54,-93.14,16.18,10.0,42.9,3.85,Good
310150605585522,gaming,24.16,15.17,0.35,20.1,-92.8,25.88,21.88,16.48,4.95,Excellent
310150685544149,volte,17.62,29.72,1.24,13.97,-98.78,33.62,30.96,61.98,4.11,Excellent
310150165293686,gaming,31.41,27.15,0.35,22.98,-96.0,10.0,18.84,21.14,4.78,Excellent
310150101983509,volte,0.5,65.68,3.1,1.44,-92.02,81.76,82.82,45.76,2.25,Fair
310150485992349,gaming,15.71,17.84,1.03,9.7,-91.45,13.66,10.0,1.34,4.3,Excellent
310150714600044,video,11.09,16.82,1.51,9.91,-104.58,48.76,41.4,24.95,4.12,Excellent
310150710085301,video,2.27,89.81,2.29,7.01,-89.98,87.95,78.39,23.69,2.52,Fair
310150770439175,gaming,20.15,24.93,0.72,19.34,-90.71,38.34,36.52,35.39,4.46,Excellent
310150663236122,video,8.11,78.83,1.42,11.96,-94.09,84.29,75.18,5.73,3.82,Good
310150891967770,volte,12.24,16.1,1.39,10.47,-96.14,41.54,31.81,53.86,3.78,Good
310150292463073,video,16.8,32.96,0.8,13.31,-88.95,23.02,15.3,15.51,4.7,Excellent
310150529833492,gaming,5.24,66.35,2.21,5.55,-105.8,79.89,62.6,44.47,2.54,Fair
310150111326237,gaming,0.5,89.58,3.02,1.22,-106.25,86.24,65.79,55.13,1.11,Poor
310150723214176,volte,16.51,15.43,0.39,14.79,-97.16,46.01,32.67,36.57,4.42,Excellent
310150430299675,gaming,3.15,19.36,2.56,-0.93,-111.73,45.52,45.86,49.48,2.73,Fair
310150825523310,volte,15.19,29.29,1.6,10.2,-94.96,41.41,39.99,43.36,3.91,Good
310150590345952,video,6.73,187.34,1.69,11.91,-98.68,98.41,89.36,23.92,3.4,Good
310150938562244,video,0.5,26.75,3.07,-1.6,-107.39,66.12,57.07,55.7,1.0,Poor
310150232166290,volte,31.59,24.95,0.54,26.15,-94.88,34.24,29.93,20.26,4.44,Excellent
310150409255683,volte,3.79,32.61,1.81,3.09,-101.87,40.8,34.56,37.17,3.52,Good
310150204436258,gaming,7.59,41.44,1.69,6.65,-100.36,37.47,25.04,49.86,3.84,Good
310150179688895,video,26.73,15.66,0.49,19.99,-87.94,29.16,28.9,25.32,4.62,Excellent
310150724798768,volte,26.93,13.86,0.0,21.7,-86.7,42.32,41.5,20.74,5.0,Excellent
310150287276799,video,17.52,15.11,1.46,13.89,-103.56,38.37,28.01,30.17,4.34,Excellent
310150860684560,volte,7.15,46.5,1.41,8.13,-98.5,70.1,55.93,56.63,3.57,Good
310150918013403,video,15.36,41.4,1.0,17.56,-91.44,67.66,61.3,72.51,4.62,Excellent
310150975866588,gaming,0.5,28.12,2.94,-2.31,-105.02,69.74,63.08,35.49,2.31,Fair
310150226960685,video,7.06,24.99,2.33,-0.12,-104.48,26.3,26.81,43.33,3.33,Good
310150808087156,video,2.47,17.1,3.13,-3.43,-109.19,28.79,32.4,67.59,2.52,Fair
310150673352453,video,2.39,34.17,1.63,3.99,-95.61,62.9,50.06,7.59,3.34,Good
310150616077666,video,14.24,20.54,0.65,9.76,-95.54,17.77,15.23,16.41,4.46,Excellent
310150166385640,video,3.72,103.5,2.56,6.76,-95.13,89.8,74.02,46.89,3.13,Good
310150972186916,gaming,20.1,27.3,1.11,16.99,-98.44,35.37,26.48,57.24,4.13,Excellent
310150865872407,volte,22.4,20.73,0.65,17.6,-90.29,22.4,17.56,61.06,4.24,Excellent
310150446819932,video,17.99,19.86,0.09,17.9,-91.35,36.9,39.67,27.49,4.77,Excellent
310150865295088,gaming,11.36,5.0,0.98,7.73,-90.23,25.86,28.28,6.93,4.07,Excellent
310150326623789,video,6.68,44.99,1.84,8.55,-102.36,85.15,74.56,28.86,3.83,Good
310150410493790,video,6.73,21.49,1.18,5.84,-89.42,49.42,32.71,16.32,4.09,Excellent
310150542422240,volte,22.99,10.96,0.24,16.57,-98.17,35.81,33.47,20.04,4.87,Excellent
310150423609715,video,13.57,16.11,1.43,11.24,-102.71,29.82,28.09,52.2,4.18,Excellent
310150290906558,gaming,12.49,33.35,0.87,14.82,-96.73,74.8,61.15,5.93,4.71,Excellent
310150339216892,gaming,28.13,35.14,0.57,25.48,-97.41,44.21,43.06,57.66,4.52,Excellent
310150680240340,volte,12.71,29.46,1.16,11.32,-86.26,38.05,28.72,28.25,4.3,Excellent
310150919956639,video,10.02,22.15,1.26,4.95,-97.92,22.82,24.22,38.81,4.01,Excellent
310150534378710,gaming,5.44,13.36,1.14,2.22,-96.52,32.48,29.79,6.96,4.0,Good
310150179348896,video,11.41,22.06,1.42,5.89,-110.7,35.94,24.32,22.83,4.06,Excellent
310150387427839,video,14.91,49.89,0.67,16.01,-86.26,74.97,64.16,6.96,5.0,Excellent
310150827965823,video,12.4,43.09,1.99,11.35,-108.22,38.76,34.83,80.81,4.36,Excellent
310150626936081,volte,10.87,20.99,1.03,10.66,-100.38,43.77,40.02,55.54,4.13,Excellent
310150343959576,video,13.31,19.08,1.24,11.24,-102.05,61.82,59.57,30.19,4.38,Excellent
310150721445097,gaming,18.56,24.05,0.13,16.32,-93.16,47.15,47.28,15.88,4.93,Excellent
310150899528670,video,3.82,15.12,3.08,-2.83,-97.84,42.08,35.84,73.27,2.49,Fair
310150504642357,gaming,26.93,18.58,0.0,20.96,-99.12,19.91,20.32,23.26,4.6,Excellent
310150941941561,video,15.42,23.46,1.1,14.03,-99.49,49.24,51.37,11.85,4.46,Excellent
310150873166402,gaming,0.81,36.38,2.65,-2.7,-103.1,68.08,54.82,36.65,2.54,Fair
310150400910439,gaming,5.38,63.04,2.42,6.63,-94.04,72.3,60.59,75.68,2.82,Fair
310150402434989,video,1.09,32.02,1.28,0.69,-102.1,68.11,51.66,0.32,2.47,Fair
310150517369879,video,10.61,38.49,1.68,12.29,-100.58,68.02,56.7,16.78,4.39,Excellent
310150997299057,gaming,14.97,35.89,1.76,10.31,-100.89,29.75,27.21,74.4,3.84,Good
310150593952287,volte,13.47,13.16,0.62,8.42,-97.43,14.02,10.0,12.52,4.38,Excellent
310150835055790,video,22.07,11.04,0.03,17.73,-99.58,21.6,21.19,8.62,4.85,Excellent
310150566634390,volte,26.48,16.46,0.0,18.29,-98.01,24.12,18.87,37.11,4.91,Excellent
310150701656257,video,0.5,53.55,2.59,0.88,-116.39,74.94,65.63,61.66,1.47,Poor
310150117882750,video,12.77,33.64,1.02,14.03,-96.97,61.33,48.13,31.25,4.42,Excellent
310150178725274,video,6.52,50.2,2.99,3.4,-114.42,48.69,42.34,102.06,3.16,Good
310150294521577,video,19.92,19.26,1.51,16.25,-82.21,40.83,44.33,44.63,4.66,Excellent
310150647063169,volte,17.63,12.13,0.6,14.14,-91.3,23.35,18.55,5.83,4.6,Excellent
310150411603161,video,20.62,37.88,0.97,16.37,-100.03,26.74,12.47,99.54,4.46,Excellent
310150523783527,gaming,6.04,29.66,2.23,3.83,-97.36,49.75,49.85,27.06,3.38,Good
310150946176160,gaming,5.99,22.63,0.85,4.55,-102.58,49.45,46.23,19.81,4.29,Excellent
310150686784136,volte,0.5,57.44,2.96,0.33,-103.55,81.12,71.85,36.31,2.5,Fair
310150969662506,video,3.68,71.35,2.11,7.17,-95.64,86.09,78.6,20.84,3.14,Good
310150997265909,gaming,18.72,7.36,0.88,13.39,-100.86,25.81,23.12,6.73,4.7,Excellent
310150570260911,volte,17.94,15.88,0.04,15.47,-89.52,37.73,41.42,0.12,4.91,Excellent
310150326860070,video,9.68,21.69,1.72,5.8,-87.3,17.31,18.99,29.57,3.89,Good
310150287225564,gaming,0.54,56.24,3.36,-0.18,-113.64,77.01,65.49,58.68,1.69,Poor
310150299759529,gaming,12.01,67.88,1.79,14.34,-93.97,83.96,81.34,37.24,3.4,Good
310150354954230,volte,3.22,61.08,3.23,4.0,-112.66,74.63,74.78,114.65,2.22,Fair
310150829203225,video,20.3,12.95,0.77,15.99,-90.91,42.12,41.62,19.78,4.58,Excellent
310150358185058,video,3.2,46.24,2.26,6.04,-96.97,74.01,67.16,19.39,3.22,Good
310150126658609,gaming,16.0,9.42,0.42,13.62,-84.05,47.13,37.21,11.77,4.98,Excellent
310150602821784,gaming,9.12,31.08,1.28,6.31,-88.07,63.01,58.88,12.06,3.83,Good
310150578947735,gaming,2.68,24.68,1.64,-1.06,-110.55,40.0,37.14,19.68,3.47,Good
310150801112844,video,19.36,25.06,0.1,17.53,-92.71,34.23,29.99,54.12,4.94,Excellent
310150450444347,volte,3.61,63.12,2.99,5.06,-98.96,80.67,74.49,68.0,2.36,Fair
310150148715257,volte,2.6,22.49,2.39,2.36,-98.91,39.7,35.37,86.23,3.02,Good
310150122268806,video,12.31,19.54,0.67,11.91,-93.57,41.71,39.45,16.42,4.39,Excellent
310150106512440,volte,12.81,38.87,1.51,8.21,-98.29,18.73,21.66,64.25,3.83,Good
310150649302307,gaming,27.84,17.9,0.41,23.15,-98.59,32.12,21.61,22.28,4.68,Excellent
310150307426220,volte,21.77,14.64,0.0,17.91,-90.82,35.13,25.79,8.6,4.99,Excellent
310150934400275,volte,7.15,14.57,2.49,0.82,-106.0,41.35,31.83,62.71,3.01,Good
310150744090176,volte,3.49,28.12,1.84,0.81,-98.83,45.27,49.54,41.54,3.41,Good
310150404688903,gaming,18.69,19.51,0.07,15.52,-95.17,28.56,28.3,12.1,4.56,Excellent
310150967441151,video,6.55,32.49,1.79,8.85,-95.94,68.33,63.76,28.38,3.94,Good
310150730431725,gaming,17.0,18.55,0.26,15.28,-91.64,41.88,42.51,19.8,4.98,Excellent
310150296678031,video,10.92,12.44,1.31,9.78,-96.17,32.82,23.65,49.14,4.06,Excellent
310150318049165,video,11.98,20.23,1.52,7.89,-103.59,29.94,16.16,29.81,4.14,Excellent
310150701318347,video,1.12,120.3,3.36,4.39,-91.5,90.04,78.92,95.59,1.83,Poor
310150686766194,volte,15.84,6.91,0.62,14.82,-92.71,58.74,56.18,4.38,4.45,Excellent
310150477936342,volte,29.98,16.29,0.17,22.73,-88.91,20.63,17.17,23.89,4.83,Excellent
310150218613134,video,16.99,39.71,0.79,14.86,-96.13,51.48,38.45,31.55,4.48,Excellent
310150639374683,video,0.5,45.64,2.25,1.03,-108.77,74.33,60.89,32.86,1.28,Poor
310150438722145,volte,5.94,54.15,1.93,8.93,-93.32,78.55,63.23,21.54,3.74,Good
310150503649345,gaming,2.09,53.19,2.25,4.04,-100.62,72.7,60.92,48.52,2.75,Fair
310150909490207,video,2.21,43.69,2.66,-0.64,-100.0,65.01,51.41,63.35,2.59,Fair
310150436210646,gaming,0.5,53.28,3.21,-5.0,-111.99,77.14,68.61,74.46,1.88,Poor
310150838846654,volte,36.51,7.38,0.85,28.85,-94.87,10.0,10.0,55.32,4.65,Excellent
310150254370901,video,9.07,45.29,1.54,6.88,-100.46,26.57,26.55,60.27,3.99,Good
310150435663154,gaming,1.49,81.35,2.15,4.46,-100.71,85.59,70.44,35.84,2.04,Fair
310150765898681,gaming,4.66,52.86,2.07,6.99,-103.51,72.63,65.19,57.47,2.94,Fair
310150283157310,gaming,14.5,28.78,1.01,12.46,-94.94,41.14,36.02,20.79,4.36,Excellent
310150256943484,volte,0.91,37.87,2.63,-5.0,-95.43,59.18,54.06,26.5,2.32,Fair
310150481966485,volte,12.88,26.94,0.26,10.47,-94.66,41.08,38.83,21.6,4.36,Excellent
310150490125881,gaming,30.25,18.9,0.17,25.2,-85.24,26.25,26.32,30.66,4.96,Excellent
310150574184249,gaming,4.25,34.19,2.14,6.79,-99.73,70.12,65.86,19.7,3.48,Good
310150230997589,volte,16.54,41.34,1.6,17.51,-99.21,54.58,50.74,80.83,3.87,Good
310150101079600,gaming,16.9,19.61,0.36,12.85,-94.98,32.85,30.4,21.35,4.7,Excellent
310150260409267,gaming,14.31,17.28,0.99,10.98,-98.71,33.86,26.46,7.56,4.27,Excellent
310150266793897,volte,14.74,30.59,0.55,11.79,-96.44,41.12,40.44,34.33,4.6,Excellent
310150411817029,gaming,13.03,37.47,0.35,11.98,-85.98,49.85,40.38,4.56,4.31,Excellent
310150328773646,gaming,17.51,7.07,0.11,14.64,-84.18,24.18,19.82,8.44,5.0,Excellent
310150573265205,gaming,12.88,20.54,1.16,9.4,-89.09,29.05,21.25,15.61,4.34,Excellent
310150259267818,volte,0.5,35.74,2.69,-2.48,-101.5,74.17,60.86,30.47,2.49,Fair
310150645720763,gaming,12.1,33.33,1.34,12.47,-101.51,62.97,53.83,28.59,4.17,Excellent
310150429214564,volte,14.35,12.87,0.8,9.99,-85.69,41.81,35.63,54.78,4.41,Excellent
310150195534048,volte,16.04,45.41,1.67,17.17,-100.13,76.61,63.35,49.36,3.73,Good
310150434444807,video,12.24,27.65,1.76,9.15,-89.34,56.12,49.49,28.17,4.3,Excellent
310150185871668,video,7.97,28.05,1.73,1.53,-98.88,36.39,32.81,22.61,3.55,Good
310150192526139,gaming,16.73,6.85,1.18,14.77,-101.89,33.77,27.0,21.57,4.46,Excellent
310150627810564,volte,3.31,50.03,2.51,6.21,-110.57,73.57,76.19,52.36,2.58,Fair
310150990197094,video,2.47,44.03,2.33,5.46,-89.62,77.07,69.49,4.18,2.84,Fair
310150466564547,gaming,19.39,27.02,0.0,18.19,-96.06,33.92,30.44,1.07,5.0,Excellent
310150495236101,video,16.3,22.3,1.22,13.14,-106.63,39.3,31.2,54.38,4.77,Excellent
310150321971308,video,7.37,23.74,1.41,3.51,-102.61,33.58,30.24,31.25,4.01,Excellent
310150934855903,volte,12.18,16.46,0.42,9.54,-96.84,37.77,34.44,9.84,4.64,Excellent
310150234667123,volte,24.55,8.65,0.0,21.32,-90.43,26.95,23.7,16.62,4.86,Excellent
310150793009757,video,11.0,20.11,2.19,3.86,-102.43,20.06,24.75,73.07,3.71,Good
310150274526510,video,0.5,40.22,2.12,4.03,-107.7,72.25,55.08,61.36,1.76,Poor
310150956898402,volte,12.5,9.9,1.17,11.94,-98.93,37.65,31.23,46.96,4.29,Excellent
310150690256950,gaming,0.5,65.04,2.1,-1.65,-92.79,78.9,73.01,31.57,1.95,Poor
310150694221991,volte,3.28,52.7,2.14,5.45,-106.76,79.97,65.89,33.93,3.43,Good
310150670137231,video,6.68,36.17,2.18,6.01,-101.76,44.32,31.27,86.31,3.62,Good
310150170009467,gaming,0.5,81.18,3.25,-0.18,-113.05,86.9,73.87,82.31,1.33,Poor
310150413345693,video,0.5,98.55,2.95,-4.48,-105.34,89.54,84.02,15.35,1.0,Poor
310150276383634,gaming,11.59,32.26,1.5,8.62,-94.22,47.06,37.05,55.93,3.97,Good
310150294073232,video,7.91,20.0,0.94,7.81,-110.06,40.96,34.27,14.21,4.1,Excellent
310150739180919,gaming,11.54,67.19,1.55,14.13,-82.83,85.97,77.76,15.24,3.37,Good
310150189473854,gaming,12.54,37.86,0.88,10.95,-106.88,58.32,48.42,44.4,4.42,Excellent
310150888215570,video,5.57,6.08,1.04,5.44,-111.92,44.4,36.88,26.89,3.97,Good
310150911626075,gaming,11.18,12.84,1.51,7.39,-102.8,24.86,18.61,72.86,4.11,Excellent
310150436967606,volte,7.46,38.64,1.36,9.54,-99.13,73.97,62.25,6.91,3.63,Good
310150103695961,video,0.5,37.33,2.95,3.35,-104.95,80.37,64.91,33.38,1.16,Poor
310150208880612,volte,0.5,48.47,3.62,-5.0,-103.81,76.76,66.27,70.26,2.36,Fair
310150891707097,video,11.8,26.21,1.04,9.95,-107.02,46.51,46.25,67.73,4.41,Excellent
310150447346749,gaming,26.24,26.59,0.23,18.51,-89.94,19.99,25.51,11.56,4.96,Excellent
310150469281814,gaming,18.58,16.6,0.34,16.3,-90.37,43.75,44.75,24.59,4.64,Excellent
310150865854846,gaming,9.44,64.67,1.77,11.81,-106.67,83.9,74.52,40.36,3.37,Good
310150941702792,video,10.36,5.0,0.92,6.34,-92.08,42.3,45.52,11.75,4.19,Excellent
310150909600907,volte,14.57,31.13,1.4,13.15,-96.83,39.99,46.7,83.17,4.08,Excellent
310150782697716,volte,3.37,26.69,1.72,1.36,-95.74,33.41,30.3,69.56,3.74,Good
310150349939584,video,20.34,7.48,0.32,16.15,-94.33,29.48,20.99,12.25,4.77,Excellent
310150844293433,video,3.63,37.24,1.71,4.65,-103.71,64.79,63.58,9.17,3.01,Good
310150809587577,volte,11.24,38.69,0.79,12.38,-87.88,67.52,53.4,6.65,4.35,Excellent
310150771891968,volte,0.5,34.87,2.94,-4.83,-107.16,64.16,52.03,68.63,2.39,Fair
310150926146542,volte,11.05,15.92,0.66,13.01,-84.82,65.51,47.23,13.98,4.12,Excellent
310150101043233,volte,0.5,67.03,2.59,0.35,-97.7,85.92,79.24,27.56,2.08,Fair
310150311426941,video,13.03,40.0,1.04,12.67,-97.35,56.14,37.83,29.53,4.41,Excellent
310150503182709,video,22.59,21.08,0.74,14.92,-102.37,25.74,27.62,39.0,4.89,Excellent
310150885403480,gaming,9.08,27.84,1.3,11.95,-96.12,69.72,70.4,5.65,4.0,Excellent
310150788042471,volte,24.99,24.92,0.72,15.87,-89.17,11.61,18.86,16.07,4.33,Excellent
310150892911084,gaming,0.5,35.57,2.66,-2.21,-115.8,59.85,46.34,72.85,2.03,Fair
310150228565108,video,12.3,58.79,1.85,14.41,-102.17,78.85,60.07,68.45,4.27,Excellent
310150693867648,video,1.55,64.19,2.0,4.87,-111.96,72.39,60.49,53.03,2.55,Fair
310150979889679,gaming,15.65,22.19,0.32,13.21,-100.9,31.28,31.92,1.61,5.0,Excellent
310150171709884,volte,25.89,19.15,0.29,20.98,-96.93,43.6,44.38,22.21,4.55,Excellent
310150774788031,volte,2.78,26.17,1.89,4.37,-103.09,38.94,37.59,40.97,3.67,Good
310150333448894,volte,9.52,26.25,0.84,10.83,-94.94,46.42,43.49,19.07,4.31,Excellent
310150897459012,volte,0.95,59.32,2.65,5.52,-99.1,75.79,78.5,68.65,2.48,Fair
310150579836949,gaming,3.4,47.67,2.03,4.06,-93.32,79.62,67.68,41.38,3.04,Good
310150828426742,gaming,5.93,109.34,1.93,8.79,-87.14,89.51,74.88,5.67,2.11,Fair
310150304939202,video,4.72,40.24,1.76,4.25,-96.7,42.6,31.55,68.55,3.5,Good
